,Time, RPM, Gear, Throttle, Brake, Steering,Orientation1,Orientation2,Orientation3,Velocity1,Velocity2,Velocity3,Position1,Position2,Position3,Headway_Distance1,Headway_Distance2,Headway_Distance3,Preceding_Vel1,Preceding_Vel2,Preceding_Vel3,labels
1133,226.6,3127.929,5.0,1.0,0.134,0.025,0.949,0.0,0.317,22.928,0.0,7.634,5693.635,-0.052,854.604,-444.883,-0.005,-179.118,14.757,-0.011,7.085,1
1134,226.8,3110.994,5.0,1.0,0.134,0.025,0.949,0.0,0.315,22.816,0.0,7.554,5698.209,-0.052,856.123,-443.303,0.003,-179.085,15.232,0.006,7.434,1
1135,227.0,3098.389,5.0,1.0,0.134,0.025,0.95,0.0,0.313,22.736,0.0,7.488,5702.763,-0.052,857.628,-441.836,-0.003,-179.05,15.341,0.009,7.225,1
1136,227.2,3081.178,5.0,1.0,0.134,0.025,0.95,0.0,0.312,22.623,0.0,7.409,5707.296,-0.052,859.117,-440.365,0.001,-179.004,15.575,-0.004,7.339,1
1137,227.4,3068.684,5.0,1.0,0.147,0.025,0.951,0.0,0.31,22.542,0.0,7.344,5711.812,-0.052,860.593,-439.043,0.002,-179.037,16.239,-0.002,7.721,1
1138,227.6,3050.284,5.0,1.0,0.134,0.025,0.951,0.0,0.309,22.418,0.0,7.262,5716.303,-0.052,862.052,-437.863,0.001,-179.151,16.810,0.000,7.988,1
1139,227.8,2983.96,5.0,1.0,0.134,0.023,0.952,0.0,0.307,22.307,0.0,7.19,5720.778,-0.052,863.498,-436.821,0.002,-179.342,17.350,-0.011,8.470,1
1140,228.0,3021.4990000000003,5.0,1.0,0.134,0.019,0.952,0.0,0.306,22.226,0.001,7.133,5725.229,-0.052,864.93,-435.9,0.002,-179.653,17.941,0.010,8.917,1
1141,228.2,3003.192,5.0,1.0,0.134,0.012,0.952,0.0,0.306,22.104,0.0,7.083,5729.663,-0.051,866.352,-435.116,0.001,-180.047,18.392,-0.004,9.147,1
1142,228.4,2992.9429999999998,5.0,1.0,0.134,0.004,0.952,0.0,0.306,22.016,0.0,7.064,5734.075,-0.052,867.766,-434.277,-0.007,-180.409,17.171,0.003,8.539,1
1143,228.6,2975.2070000000003,5.0,1.0,0.134,-0.008,0.952,0.0,0.306,21.883,0.0,7.039,5738.463,-0.051,869.176,-433.138,-0.007,-180.614,15.581,-0.007,7.698,1
1144,228.8,2962.8909999999996,5.0,1.0,0.134,-0.016,0.952,0.0,0.306,21.786,0.0,7.022,5742.83,-0.051,870.582,-431.701,-0.007,-180.653,13.891,0.002,6.834,1
1145,229.0,2945.302,5.0,1.0,0.134,-0.019,0.952,0.0,0.307,21.652,0.0,6.995,5747.17,-0.051,871.983,-429.947,-0.008,-180.523,12.171,0.001,5.971,1
1146,229.2,2933.381,5.0,1.0,0.134,-0.023,0.952,0.0,0.308,21.559,0.0,6.985,5751.491,-0.051,873.38,-427.896,-0.007,-180.238,10.623,0.001,5.203,1
1147,229.4,2915.873,5.0,1.0,0.147,-0.025,0.951,0.0,0.309,21.419,0.0,6.972,5755.785,-0.051,874.774,-425.538,-0.009,-179.792,8.838,0.001,4.328,1
1148,229.6,2850.6820000000002,5.0,1.0,0.134,-0.025,0.951,0.0,0.31,21.284,0.0,6.962,5760.057,-0.051,876.168,-422.851,-0.006,-179.181,7.403,-0.010,3.875,1
1149,229.8,2884.395,5.0,1.0,0.134,-0.027000000000000003,0.95,0.0,0.312,21.166,0.0,6.961,5764.3,-0.051,877.56,-420.199,0.004,-178.589,8.364,0.006,4.219,1
1150,230.0,2864.74,5.0,1.0,0.134,-0.035,0.95,-0.001,0.314,21.018,0.0,6.96,5768.52,-0.051,878.951,-417.75,0.001,-178.091,9.156,-0.002,4.621,1
1151,230.2,2853.377,5.0,1.0,0.134,-0.045,0.949,0.0,0.317,20.901,0.0,6.999,5772.711,-0.051,880.345,-415.417,0.0,-177.634,9.632,0.000,4.862,1
1152,230.4,2834.151,5.0,1.0,0.149,-0.053,0.947,-0.001,0.321,20.728,0.0,7.046,5776.875,-0.051,881.748,-413.29,0.003,-177.26,10.628,-0.001,5.365,1
1153,230.6,2820.656,5.0,1.0,0.147,-0.057,0.945,0.0,0.326,20.589,0.0,7.122,5781.006,-0.051,883.163,-411.357,-0.001,-176.955,11.089,0.000,5.597,1
1154,230.8,2800.82,5.0,1.0,0.134,-0.057999999999999996,0.944,-0.001,0.331,20.405,0.0,7.194,5785.103,-0.051,884.592,-409.529,0.002,-176.671,11.747,-0.001,5.929,1
1155,231.0,2787.298,5.0,1.0,0.134,-0.057999999999999996,0.942,0.0,0.337,20.265,0.0,7.277,5789.169,-0.051,886.037,-407.92,0.003,-176.466,12.710,-0.001,6.415,1
1156,231.2,2767.908,5.0,1.0,0.134,-0.057999999999999996,0.94,-0.001,0.342,20.076,0.0,7.344,5793.2,-0.051,887.497,-406.506,0.001,-176.328,13.406,0.000,6.766,1
1157,231.4,2702.8590000000004,5.0,1.0,0.134,-0.057999999999999996,0.938,0.0,0.348,19.9,0.0,7.41,5797.201,-0.051,888.971,-405.27,0.002,-176.204,14.168,0.014,6.713,1
1158,231.6,2734.062,5.0,1.0,0.134,-0.057999999999999996,0.936,0.0,0.353,19.744,0.0,7.485,5801.164,-0.051,890.459,-404.194,0.002,-176.126,14.690,0.010,7.277,1
1159,231.8,2713.2909999999997,5.0,1.0,0.149,-0.057999999999999996,0.933,-0.001,0.359,19.564,0.0,7.546,5805.096,-0.051,891.96,-403.274,0.002,-176.118,15.360,-0.004,7.618,1
1160,232.0,2700.131,5.0,1.0,0.134,-0.057,0.931,0.0,0.364,19.416,0.0,7.618,5808.993,-0.051,893.475,-402.522,0.002,-176.163,16.013,0.000,7.941,1
1161,232.2,2681.625,5.0,1.0,0.134,-0.049,0.929,-0.001,0.369,19.245,0.0,7.666,5812.859,-0.051,895.002,-401.931,0.002,-176.26,16.665,-0.001,8.264,1
1162,232.4,2668.6479999999997,5.0,1.0,0.134,-0.027000000000000003,0.928,0.0,0.372,19.12,0.001,7.694,5816.695,-0.051,896.537,-401.499,0.002,-176.413,17.316,-0.001,8.587,1
1163,232.6,2649.796,5.0,1.0,0.134,0.0,0.928,-0.001,0.373,18.986,0.0,7.648,5820.504,-0.051,898.071,-401.226,0.003,-176.632,17.967,-0.001,8.910,1
1164,232.8,2634.58,5.0,1.0,0.134,0.023,0.928,0.0,0.372,18.891,0.0,7.569,5824.29,-0.051,899.592,-401.105,0.003,-176.928,18.616,-0.001,9.231,1
1165,233.0,2616.198,5.0,1.0,0.134,0.033,0.929,0.0,0.371,18.774,0.0,7.475,5828.053,-0.051,901.096,-401.133,0.003,-177.308,19.148,-0.001,9.618,1
1166,233.2,2553.439,5.0,1.0,0.134,0.033,0.93,0.0,0.369,18.66,0.0,7.378,5831.797,-0.051,902.583,-401.231,0.001,-177.794,19.179,0.014,9.949,1
1167,233.4,2582.56,5.0,1.0,0.134,0.033,0.931,0.0,0.366,18.568,0.0,7.288,5835.519,-0.051,904.049,-401.393,0.003,-178.341,19.707,-0.005,10.214,1
1168,233.6,2561.99,5.0,1.0,0.134,0.033,0.931,-0.001,0.364,18.447,0.0,7.189,5839.221,-0.051,905.498,-401.692,0.003,-178.966,20.225,0.000,10.482,1
1169,233.8,2548.451,5.0,1.0,0.134,0.033,0.932,0.0,0.362,18.355,0.0,7.101,5842.9,-0.051,906.927,-402.109,0.003,-179.66,20.686,-0.001,10.721,1
1170,234.0,2528.333,5.0,1.0,0.134,0.033,0.933,-0.001,0.359,18.232,0.0,7.002,5846.557,-0.05,908.338,-402.64,0.003,-180.419,21.146,-0.001,10.960,1
1171,234.2,2514.426,5.0,1.0,0.147,0.031,0.934,0.0,0.357,18.146,0.0,6.92,5850.193,-0.051,909.73,-403.284,0.003,-181.245,21.606,-0.001,11.198,1
1172,234.4,2495.292,5.0,1.0,0.134,0.028999999999999998,0.935,-0.001,0.355,18.02,0.0,6.828,5853.806,-0.05,911.105,-404.043,0.003,-182.136,22.065,-0.001,11.436,1
1173,234.6,2483.365,5.0,1.0,0.134,0.027000000000000003,0.935,0.0,0.354,17.927,0.0,6.759,5857.4,-0.051,912.463,-404.913,0.003,-183.091,22.522,-0.001,11.673,1
1174,234.8,2469.27,5.0,1.0,0.134,0.027000000000000003,0.936,-0.001,0.352,17.794,0.0,6.674,5860.968,-0.05,913.806,-405.899,0.004,-184.109,22.979,-0.001,11.909,1
1175,235.0,2411.736,5.0,1.0,0.134,0.027000000000000003,0.937,0.0,0.35,17.669,0.0,6.596,5864.516,-0.05,915.134,-406.997,0.004,-185.189,23.434,-0.001,12.145,1
1176,235.2,2444.945,5.0,1.0,0.134,0.027000000000000003,0.937,0.0,0.349,17.565,0.0,6.523,5868.037,-0.05,916.445,-408.213,0.004,-186.332,23.889,-0.001,12.381,1
1177,235.4,2430.903,5.0,1.0,0.134,0.023,0.938,-0.001,0.347,17.43,0.0,6.443,5871.536,-0.05,917.742,-409.541,0.004,-187.537,24.342,-0.001,12.616,1
1178,235.6,2419.195,5.0,1.0,0.134,0.012,0.938,0.0,0.347,17.324,0.001,6.391,5875.011,-0.05,919.025,-410.984,0.004,-188.803,24.794,-0.001,12.850,1
1179,235.8,2404.555,5.0,1.0,0.134,-0.017,0.938,-0.001,0.347,17.168,-0.001,6.36,5878.459,-0.05,920.3,-412.544,0.005,-190.125,25.245,-0.001,13.084,1
1180,236.0,2393.926,5.0,1.0,0.134,-0.035,0.937,0.0,0.348,17.046,0.0,6.357,5881.88,-0.05,921.571,-414.149,-0.001,-191.458,24.669,0.001,12.786,1
1181,236.2,2379.722,5.0,1.0,0.134,-0.039,0.936,-0.001,0.351,16.884,0.0,6.353,5885.271,-0.05,922.84,-415.644,0.003,-192.722,24.426,0.000,12.660,1
1182,236.4,2368.541,5.0,1.0,0.134,-0.039,0.935,0.0,0.354,16.753,0.0,6.36,5888.635,-0.05,924.11,-417.0,-0.005,-193.898,22.848,0.002,11.842,1
1183,236.6,2354.243,5.0,1.0,0.134,-0.039,0.934,-0.001,0.357,16.585,0.0,6.355,5891.964,-0.05,925.379,-418.044,-0.004,-194.886,21.419,-0.009,10.767,1
1184,236.8,2296.321,5.0,1.0,0.134,-0.039,0.933,-0.001,0.359,16.423,0.0,6.348,5895.267,-0.05,926.649,-418.944,-0.003,-195.692,20.371,0.019,9.974,1
1185,237.0,2328.687,5.0,1.0,0.134,-0.039,0.932,-0.001,0.362,16.284,0.0,6.351,5898.536,-0.05,927.917,-419.554,-0.006,-196.323,18.635,-0.004,9.122,1
1186,237.2,2314.322,5.0,1.0,0.147,-0.039,0.931,-0.001,0.365,16.11,0.0,6.338,5901.776,-0.05,929.185,-419.941,0.005,-196.891,17.932,-0.010,9.648,1
1187,237.4,2302.028,5.0,1.0,0.134,-0.039,0.93,0.0,0.368,15.97,0.0,6.338,5904.983,-0.05,930.452,-420.288,-0.003,-197.515,17.376,0.016,9.100,1
1188,237.6,2287.843,5.0,1.0,0.134,-0.039,0.929,-0.001,0.371,15.805,0.0,6.327,5908.16,-0.05,931.717,-420.408,-0.005,-197.97,16.231,-0.015,8.186,1
1189,237.8,2277.217,5.0,1.0,0.134,-0.039,0.928,0.0,0.373,15.673,0.0,6.327,5911.307,-0.05,932.981,-420.552,0.005,-198.356,16.361,-0.006,8.684,1
1190,238.0,2262.9410000000003,5.0,1.0,0.147,-0.039,0.927,-0.001,0.376,15.504,0.0,6.313,5914.423,-0.05,934.242,-420.766,0.002,-198.842,16.826,0.002,8.841,1
1191,238.2,2251.9,5.0,1.0,0.134,-0.039,0.926,0.0,0.379,15.369,0.0,6.309,5917.51,-0.05,935.503,-421.081,0.003,-199.368,17.203,-0.003,9.040,1
1192,238.4,2237.532,5.0,1.0,0.134,-0.039,0.924,-0.001,0.381,15.196,0.0,6.291,5920.563,-0.05,936.761,-421.519,0.003,-199.945,17.664,0.001,9.282,1
1193,238.6,2181.009,5.0,1.0,0.134,-0.039,0.923,-0.001,0.384,15.036,0.0,6.274,5923.588,-0.05,938.017,-422.078,0.003,-200.572,18.128,-0.001,9.526,1
1194,238.8,2212.729,5.0,1.0,0.134,-0.035,0.922,-0.001,0.387,14.894,0.0,6.264,5926.579,-0.05,939.269,-422.764,0.003,-201.252,18.592,0.000,9.770,1
1195,239.0,2197.946,5.0,1.0,0.134,-0.023,0.921,-0.001,0.389,14.73,0.0,6.229,5929.542,-0.05,940.518,-423.57,0.003,-201.985,19.056,-0.001,10.013,1
1196,239.2,2187.722,5.0,1.0,0.134,-0.008,0.921,-0.001,0.389,14.609,0.0,6.182,5932.474,-0.05,941.759,-424.498,0.003,-202.769,19.500,-0.001,10.118,1
1197,239.4,2173.874,5.0,1.0,0.134,0.006,0.921,-0.001,0.389,14.466,0.0,6.101,5935.381,-0.05,942.987,-425.564,0.004,-203.532,20.136,0.020,9.938,1
1198,239.6,2163.356,5.0,1.0,0.134,0.006,0.921,0.0,0.389,14.35,0.0,6.047,5938.262,-0.05,944.201,-426.761,0.003,-204.333,20.597,-0.006,10.184,1
1199,239.8,2149.7470000000003,5.0,1.0,0.134,0.006,0.921,-0.001,0.389,14.199,0.0,5.984,5941.115,-0.05,945.403,-428.064,0.004,-205.203,20.808,-0.026,10.679,1
1200,240.0,2139.107,5.0,1.0,0.134,0.006,0.921,0.0,0.389,14.077,0.0,5.932,5943.942,-0.05,946.594,-429.44,0.003,-206.179,21.081,0.007,10.872,1
1201,240.2,2125.425,5.0,1.0,0.134,0.006,0.921,-0.001,0.389,13.924,0.0,5.868,5946.738,-0.05,947.772,-430.859,0.004,-207.173,21.264,-0.003,10.964,1
1202,240.4,2069.973,5.0,1.0,0.134,0.006,0.921,-0.001,0.389,13.776,0.0,5.806,5949.508,-0.05,948.94,-432.393,0.004,-208.225,21.725,0.000,11.202,1
1203,240.6,2101.4210000000003,5.0,1.0,0.134,0.006,0.921,-0.001,0.389,13.65,0.0,5.752,5952.25,-0.05,950.095,-434.04,0.004,-209.333,22.104,-0.001,11.397,1
1204,240.8,2085.607,5.0,1.0,0.134,0.006,0.921,-0.001,0.389,13.496,0.0,5.687,5954.965,-0.049,951.239,-435.672,-0.003,-210.43,21.123,0.002,10.892,1
1205,241.0,2077.533,5.0,1.0,0.134,0.006,0.921,-0.001,0.389,13.374,0.0,5.636,5957.651,-0.05,952.371,-437.007,-0.006,-211.372,19.254,0.003,9.928,1
1206,241.2,2063.673,5.0,1.0,0.149,0.006,0.921,-0.001,0.389,13.215,0.0,5.569,5960.309,-0.049,953.491,-438.031,-0.004,-212.143,17.658,0.004,9.026,1
1207,241.4,2053.222,5.0,1.0,0.134,0.006,0.921,-0.001,0.389,13.088,0.0,5.515,5962.938,-0.05,954.599,-438.746,-0.006,-212.739,15.943,0.001,8.099,1
1208,241.6,2039.431,5.0,1.0,0.134,0.006,0.921,-0.001,0.389,12.924,0.0,5.446,5965.537,-0.049,955.694,-439.16,-0.004,-213.172,14.423,0.001,7.291,1
1209,241.8,2029.079,5.0,1.0,0.134,0.006,0.921,-0.001,0.389,12.799,0.0,5.394,5968.108,-0.05,956.777,-439.277,-0.006,-213.446,12.664,0.001,6.394,1
1210,242.0,2015.805,5.0,1.0,0.134,0.006,0.921,-0.001,0.389,12.638,0.0,5.326,5970.648,-0.049,957.848,-439.076,-0.006,-213.557,10.939,0.001,5.517,1
1211,242.2,1961.5420000000001,5.0,1.0,0.134,0.006,0.921,-0.001,0.389,12.485,0.0,5.261,5973.162,-0.049,958.907,-438.644,-0.001,-213.56,9.993,0.003,5.139,1
1212,242.4,1992.567,5.0,1.0,0.134,0.006,0.921,-0.001,0.389,12.352,0.0,5.205,5975.644,-0.049,959.953,-438.107,0.0,-213.53,9.612,0.002,5.052,1
1213,242.6,1975.243,5.0,1.0,0.134,0.006,0.921,-0.001,0.389,12.193,0.0,5.138,5978.098,-0.049,960.987,-437.513,-0.001,-213.472,9.254,0.000,4.859,1
1214,242.8,1968.9360000000001,5.0,1.0,0.134,0.008,0.921,-0.001,0.389,12.057,0.0,5.081,5980.521,-0.049,962.008,-437.042,0.005,-213.476,10.181,-0.001,5.346,1
1215,243.0,1955.51,5.0,1.0,0.147,0.008,0.921,-0.001,0.389,11.897,0.0,5.011,5982.916,-0.049,963.017,-436.784,0.003,-213.589,10.951,0.000,5.750,1
1216,243.2,1945.8120000000001,5.0,1.0,0.134,0.008,0.921,-0.001,0.389,11.765,0.0,4.955,5985.28,-0.049,964.013,-436.63,0.002,-213.717,11.347,0.008,5.729,1
1217,243.4,1932.88,5.0,1.0,0.134,0.016,0.921,-0.001,0.388,11.6,0.0,4.882,5987.614,-0.049,964.996,-436.677,0.005,-213.94,12.332,-0.002,6.258,1
1218,243.6,1922.86,5.0,1.0,0.147,0.025,0.922,-0.001,0.388,11.474,0.0,4.816,5989.921,-0.049,965.965,-436.923,0.003,-214.267,13.086,0.000,6.645,1
1219,243.8,1909.795,5.0,1.0,0.134,0.031,0.922,-0.001,0.387,11.309,0.0,4.726,5992.194,-0.049,966.918,-437.341,0.003,-214.681,13.756,0.000,6.986,1
1220,244.0,1856.515,5.0,1.0,0.134,0.031,0.923,-0.001,0.385,11.155,0.0,4.64,5994.441,-0.049,967.855,-437.917,0.003,-215.177,14.408,-0.001,7.317,1
1221,244.2,1887.059,5.0,1.0,0.134,0.031,0.923,-0.001,0.384,11.021,0.0,4.561,5996.657,-0.049,968.775,-438.654,0.004,-215.757,15.059,-0.001,7.647,1
1222,244.4,1868.106,5.0,1.0,0.147,0.031,0.924,-0.001,0.382,10.861,0.0,4.474,5998.844,-0.049,969.679,-439.549,0.004,-216.419,15.709,-0.001,7.977,1
1223,244.6,1864.359,5.0,1.0,0.134,0.031,0.925,-0.001,0.381,10.725,0.0,4.397,6001.001,-0.049,970.566,-440.605,0.004,-217.164,16.359,-0.001,8.307,1
1224,244.8,1850.9070000000002,5.0,1.0,0.134,0.025,0.925,-0.001,0.379,10.564,0.0,4.313,6003.129,-0.049,971.437,-441.82,0.004,-217.99,17.007,-0.001,8.636,1
1225,245.0,1842.4579999999999,5.0,1.0,0.134,0.021,0.926,-0.001,0.379,10.43,0.0,4.251,6005.228,-0.049,972.293,-443.194,0.004,-218.897,17.654,-0.001,8.965,1
1226,245.2,1830.445,5.0,1.0,0.134,0.019,0.926,-0.001,0.378,10.267,0.0,4.178,6007.295,-0.049,973.135,-444.729,0.005,-219.885,18.301,-0.001,9.293,1
1227,245.4,1821.08,5.0,1.0,0.134,0.017,0.926,-0.001,0.378,10.13,0.0,4.118,6009.333,-0.049,973.964,-446.426,0.005,-220.908,19.027,0.011,9.231,1
1228,245.6,1809.32,5.0,1.0,0.134,0.016,0.926,-0.001,0.377,9.961,0.0,4.047,6011.338,-0.049,974.78,-448.305,0.005,-221.971,19.729,-0.001,9.524,1
1229,245.8,1757.575,5.0,1.0,0.134,0.016,0.926,-0.001,0.377,9.796,0.0,3.98,6013.314,-0.049,975.583,-450.321,0.003,-223.096,20.007,-0.001,9.660,1
1230,246.0,1787.991,5.0,1.0,0.134,0.013999999999999999,0.926,-0.001,0.377,9.647,0.0,3.919,6015.257,-0.049,976.372,-452.415,0.005,-224.256,20.458,0.000,9.878,1
1231,246.2,1768.035,5.0,1.0,0.134,0.013999999999999999,0.926,-0.001,0.377,9.476,0.0,3.85,6017.169,-0.049,977.149,-454.657,0.005,-225.484,20.984,-0.001,10.131,1
1232,246.4,1766.7020000000002,5.0,1.0,0.134,0.013999999999999999,0.926,-0.001,0.377,9.327,0.0,3.788,6019.048,-0.049,977.912,-456.995,0.005,-226.799,21.169,0.005,10.693,1
1233,246.6,1753.266,5.0,1.0,0.134,0.013999999999999999,0.926,-0.001,0.377,9.154,0.0,3.718,6020.895,-0.049,978.662,-459.435,0.005,-228.212,21.639,-0.001,10.911,1
1234,246.8,1745.875,5.0,1.0,0.147,0.013999999999999999,0.926,-0.001,0.377,9.005,0.0,3.656,6022.71,-0.049,979.399,-461.998,0.005,-229.682,22.101,-0.002,11.145,1
1235,247.0,1733.251,5.0,1.0,0.134,0.013999999999999999,0.926,-0.001,0.377,8.818,0.0,3.58,6024.49,-0.049,980.121,-464.689,0.005,-231.215,22.561,0.000,11.377,1
1236,247.2,1724.55,5.0,1.0,0.134,0.013999999999999999,0.926,-0.001,0.377,8.674,0.0,3.521,6026.237,-0.049,980.831,-467.504,0.005,-232.806,23.020,-0.001,11.608,1
1237,247.4,1713.4560000000001,5.0,1.0,0.134,0.013999999999999999,0.926,-0.001,0.377,8.498,0.0,3.449,6027.951,-0.049,981.526,-470.445,0.005,-234.457,23.478,-0.001,11.839,1
1238,247.6,1882.842,5.0,1.0,0.134,0.013999999999999999,0.926,-0.001,0.377,8.328,0.0,3.38,6029.634,-0.049,982.209,-473.486,0.003,-236.157,23.532,0.000,11.866,1
1239,247.8,3059.197,5.0,1.0,0.134,0.013999999999999999,0.926,-0.002,0.377,8.091,0.0,3.281,6031.263,-0.048,982.87,-476.415,-0.004,-237.794,22.001,0.002,11.095,1
1240,248.0,2730.2540000000004,5.0,1.0,0.134,0.013999999999999999,0.926,0.0,0.377,8.045,0.0,3.262,6032.887,-0.049,983.528,-478.984,-0.005,-239.25,20.110,0.003,10.141,1
1241,248.2,3440.184,5.0,1.0,0.134,0.013999999999999999,0.926,-0.001,0.376,7.902,0.0,3.201,6034.468,-0.049,984.169,-481.251,-0.003,-240.55,18.471,0.002,9.316,1
1242,248.4,4083.783,5.0,1.0,0.134,0.013999999999999999,0.927,-0.001,0.376,7.762,0.0,3.143,6036.044,-0.049,984.808,-483.178,-0.005,-241.678,16.723,0.002,8.435,1
1243,248.6,4253.628,5.0,1.0,0.134,0.013999999999999999,0.927,0.0,0.376,7.717,0.0,3.123,6037.583,-0.049,985.431,-484.805,-0.004,-242.654,15.140,-0.005,7.693,1
1244,248.8,5810.776999999999,5.0,1.0,0.134,0.013999999999999999,0.927,-0.002,0.376,7.477,0.0,3.024,6039.109,-0.048,986.048,-486.12,-0.004,-243.479,13.448,0.002,6.854,1
1245,249.0,5274.231,5.0,1.0,0.134,0.013999999999999999,0.927,0.001,0.376,7.529,0.0,3.045,6040.607,-0.05,986.654,-487.116,-0.006,-244.146,11.692,0.001,5.978,1
1246,249.2,7173.496999999999,5.0,1.0,0.149,0.01,0.927,-0.003,0.376,7.237,0.0,2.926,6042.08,-0.048,987.249,-487.815,-0.004,-244.666,10.096,0.004,5.209,1
1247,249.4,6577.024,5.0,1.0,0.134,-0.002,0.927,0.001,0.376,7.279,0.0,2.95,6043.538,-0.05,987.839,-488.188,-0.007,-245.021,8.361,0.000,4.325,1
1248,249.6,8003.831,5.0,1.0,0.134,-0.012,0.927,-0.002,0.376,7.039,0.0,2.863,6044.955,-0.048,988.415,-488.263,-0.004,-245.217,6.777,-0.003,3.497,1
1249,249.8,7984.475,5.0,1.0,0.134,-0.016,0.927,0.0,0.376,6.992,0.0,2.848,6046.369,-0.049,988.991,-488.029,-0.006,-245.253,5.213,0.002,2.705,1
1250,250.0,6672.879,5.0,1.0,0.134,-0.016,0.926,-0.001,0.377,6.845,0.0,2.793,6047.739,-0.049,989.549,-487.528,-0.006,-245.146,3.651,0.000,1.894,1
1251,250.2,7498.634,5.0,1.0,0.134,-0.016,0.926,-0.001,0.377,6.705,0.0,2.736,6049.105,-0.049,990.106,-486.822,0.002,-244.948,3.266,0.002,1.781,1
1252,250.4,7480.494000000001,5.0,1.0,0.134,-0.016,0.926,0.0,0.377,6.663,0.0,2.721,6050.432,-0.049,990.648,-486.183,0.001,-244.755,3.547,0.006,1.826,1
1253,250.6,8803.36,5.0,1.0,0.12,-0.016,0.926,-0.002,0.377,6.425,0.0,2.626,6051.747,-0.048,991.185,-485.606,0.002,-244.601,3.816,-0.002,1.986,1
1254,250.8,6271.536999999999,5.0,1.0,0.134,-0.016,0.926,0.001,0.377,6.484,0.0,2.651,6053.036,-0.05,991.712,-485.114,0.001,-244.489,4.127,0.000,2.147,1
1255,251.0,8085.088000000001,5.0,1.0,0.134,-0.016,0.926,-0.003,0.378,6.201,0.0,2.538,6054.3,-0.048,992.229,-484.71,0.003,-244.419,4.438,0.000,2.309,1
1256,251.2,7364.154,5.0,1.0,0.134,-0.016,0.926,0.001,0.378,6.256,0.0,2.561,6055.552,-0.05,992.741,-484.412,0.002,-244.403,5.092,0.000,2.649,1
1257,251.4,7170.693,5.0,1.0,0.134,-0.016,0.926,-0.002,0.378,6.02,0.0,2.467,6056.766,-0.048,993.238,-484.312,0.005,-244.479,6.024,-0.014,2.904,1
1258,251.6,6922.769,5.0,1.0,0.134,-0.016,0.926,0.0,0.378,5.978,0.0,2.45,6057.977,-0.049,993.734,-484.397,0.004,-244.638,6.911,0.007,3.488,1
1259,251.8,7635.523,5.0,1.0,0.134,-0.016,0.926,-0.001,0.378,5.838,0.0,2.396,6059.144,-0.049,994.213,-484.719,0.004,-244.91,7.888,-0.003,3.979,1
1260,252.0,8337.402,5.0,1.0,0.134,-0.016,0.926,-0.001,0.378,5.696,0.0,2.338,6060.308,-0.049,994.691,-485.24,0.005,-245.283,8.874,0.000,4.476,1
1261,252.2,6422.565,5.0,1.0,0.134,-0.016,0.926,0.0,0.379,5.654,0.0,2.323,6061.433,-0.049,995.153,-486.0,0.004,-245.771,9.859,-0.001,4.973,1
1262,252.4,7930.007,5.0,1.0,0.134,-0.016,0.925,-0.002,0.379,5.417,0.0,2.227,6062.547,-0.048,995.61,-486.966,0.006,-246.363,10.845,-0.001,5.470,1
1263,252.6,7224.41,5.0,1.0,0.134,-0.016,0.925,0.001,0.379,5.474,0.0,2.251,6063.633,-0.05,996.057,-488.079,-0.001,-247.026,10.994,0.000,5.545,1
1264,252.8,8124.683000000001,5.0,1.0,0.134,-0.016,0.925,-0.003,0.379,5.179,0.0,2.132,6064.694,-0.048,996.494,-489.325,0.007,-247.754,11.974,-0.001,6.039,1
1265,253.0,6380.727,5.0,1.0,0.134,-0.016,0.925,0.001,0.379,5.235,0.0,2.155,6065.742,-0.05,996.925,-490.774,0.003,-248.582,12.851,0.000,6.482,1
1266,253.2,7836.464,5.0,1.0,0.134,-0.016,0.925,-0.002,0.38,4.999,0.0,2.061,6066.752,-0.048,997.341,-492.404,0.005,-249.507,13.498,0.002,6.872,1
1267,253.4,7841.769,5.0,1.0,0.134,-0.016,0.925,0.0,0.38,4.955,0.0,2.042,6067.758,-0.049,997.755,-494.169,0.004,-250.504,14.152,-0.001,7.206,1
1268,253.6,6594.4130000000005,5.0,1.0,0.134,-0.016,0.925,-0.001,0.38,4.816,0.0,1.987,6068.721,-0.049,998.152,-496.108,0.004,-251.584,14.803,0.000,7.537,1
1269,253.8,7423.128000000001,5.0,1.0,0.134,-0.016,0.925,-0.001,0.38,4.675,0.0,1.929,6069.681,-0.048,998.548,-498.175,0.005,-252.739,15.330,-0.013,8.005,1
1270,254.0,7417.243,5.0,1.0,0.134,-0.016,0.925,0.0,0.38,4.634,0.0,1.914,6070.602,-0.049,998.928,-500.397,0.004,-253.997,16.002,0.002,8.349,1
1271,254.2,8764.0,5.0,1.0,0.134,-0.016,0.925,-0.002,0.38,4.398,0.0,1.818,6071.512,-0.048,999.304,-502.757,0.005,-255.328,16.647,-0.002,8.685,1
1272,254.4,6236.358,5.0,1.0,0.134,-0.016,0.925,0.001,0.38,4.449,0.0,1.839,6072.394,-0.05,999.669,-505.275,0.004,-256.737,17.292,0.000,9.021,1
1273,254.6,8052.299,5.0,1.0,0.134,-0.016,0.925,-0.003,0.381,4.165,0.0,1.724,6073.251,-0.048,1000.023,-507.947,0.006,-258.224,17.935,-0.001,9.357,1
1274,254.8,7334.698,5.0,1.0,0.134,-0.016,0.925,0.001,0.381,4.221,0.0,1.747,6074.096,-0.05,1000.373,-510.76,0.004,-259.783,18.577,-0.001,9.692,1
